amp,frequency,phase,const,period,e_amp,e_frequency,e_phase,tic,stopcrit
29.449312821580964,2.11709057846942,0.2792344245329687,0.8933745327890108,0.4723463465238053,0.3598472077500166,1.8869481606635464e-05,0.0122192055865668,374944608,13.37767999661158
28.77328094295993,2.203749561582423,-0.4694168922830689,0.0,0.4537720698544079,0.3598472077500166,1.931282246597045e-05,0.0125062973688463,374944608,14.609566072679929
22.099046926203243,2.223942978269185,0.3880154331062138,0.0,0.4496518165129684,0.3598472077500166,2.5145576117854222e-05,0.0162833813128537,374944608,12.545730297635725
19.557572488395245,3.939090244753102,-0.0834095804113163,0.0,0.2538657247906436,0.3598472077500166,2.841320245365852e-05,0.018399379982538,374944608,23.42407854436109
19.277339356042933,2.3448606233959888,0.0763372328593859,0.0,0.4264645796097386,0.3598472077500166,2.882624289335245e-05,0.0186668502900642,374944608,13.838439427670254
16.595681937059087,2.184493653200968,-0.2429995955135205,0.0,0.4577719869017181,0.3598472077500166,3.34842080441408e-05,0.0216831829577582,374944608,11.6342925604871
16.1132039345946,2.268019365690858,-0.0634315417729054,0.0,0.4409133427727111,0.3598472077500166,3.448682638601861e-05,0.0223324429586244,374944608,12.847136144182215
14.210524491856116,2.4053951562105174,-0.3420303533377111,0.0,0.4157321084721105,0.3598472077500166,3.9104346003086456e-05,0.0253225845362879,374944608,14.402774568295676
12.676002055857207,1.3514834293670694,-0.284395420069099,0.0,0.7399276811468735,0.3598472077500166,4.383821209291351e-05,0.0283880679542602,374944608,13.345811433553123
12.665546214217262,2.2919634450685624,-0.0445031087139324,0.0,0.4363071331489258,0.3598472077500166,4.387440203653452e-05,0.0284115032754041,374944608,13.399869505167846
8.76971073922594,1.874423850708985,-0.1995114258458444,0.0,0.5334972661715537,0.3598472077500166,6.336506221685533e-05,0.0410329620269526,374944608,10.40576015898118
8.284985095277467,1.344255760878422,0.1286938041088334,0.0,0.7439060550103476,0.3598472077500166,6.707233147970627e-05,0.0434336578294067,374944608,10.68224329213152
7.998702066465571,2.4764482874217664,0.3416562236439992,0.0,0.4038041113473447,0.3598472077500166,6.947292973251387e-05,0.0449881999304199,374944608,11.487338641348623
7.18097778606398,2.075032903401031,0.414919051947212,0.0,0.4819200690075684,0.3598472077500166,7.738406706859642e-05,0.0501111712736901,374944608,8.449484094182768
6.943670224514974,3.9563175617183424,0.4677214831059916,0.0,0.252760296513122,0.3598472077500166,8.002875261169132e-05,0.0518237756279896,374944608,12.337497982822995
6.587723773164198,2.4395103211204825,-0.4498070522013858,0.0,0.4099183312906393,0.3598472077500166,8.435284868478431e-05,0.0546239065480998,374944608,10.510101400376218
6.179916211167644,1.8646020146192288,0.2722010353592043,0.0,0.5363074758900819,0.3598472077500166,8.99192234371544e-05,0.0582284929850248,374944608,8.080270720365975
6.015837506447643,3.922714423967734,0.495922988136749,0.0,0.2549255163439921,0.3598472077500166,9.237172148005928e-05,0.059816643545365,374944608,10.762987356731
5.890041249176181,1.4085019286459128,-0.0346958271345512,0.0,0.7099741787086986,0.3598472077500166,9.434454583702596e-05,0.0610941744763412,374944608,7.3303235814437695
5.833148463759762,2.13251828952354,0.2244230282075,0.0,0.468929155221185,0.3598472077500166,9.526472197086912e-05,0.0616900478336319,374944608,8.513423695694472
5.50048620860203,1.8217728631461023,0.4939210639482618,0.0,0.5489158501752268,0.3598472077500166,0.0001010262085096,0.065420981728354,374944608,8.139114300311947
4.913878034099144,1.1957693501114917,-0.0736369855928452,0.0,0.8362816791605853,0.3598472077500166,0.0001130864996564,0.0732307976007766,374944608,7.644549971250615
4.677650785982071,2.6085614450051824,0.206899168847737,0.0,0.3833530553458031,0.3598472077500166,0.0001187975101262,0.0769290449873689,374944608,10.240363665091657
4.593619074972428,2.5606345737981013,0.205726463534739,0.0,0.3905281957185848,0.3598472077500166,0.0001209706894597,0.0783363186796625,374944608,10.363137194549555
4.230892054236961,3.7340351758928727,0.2793554267910544,0.0,0.2678067969086238,0.3598472077500166,0.0001313418682139,0.0850523254049115,374944608,8.100829316893044
4.047435453741705,1.17507888654312,-0.0546033711227613,0.0,0.851006695339262,0.3598472077500166,0.0001372951521935,0.0889074605049849,374944608,6.651071327089058
3.8901992310176015,3.9062803787614575,0.1080497694806773,0.0,0.2559980091129721,0.3598472077500166,0.0001428444235411,0.092500971384925,374944608,7.945355401923643
3.80220312942467,0.9515712876971858,0.4064641085573447,0.0,1.0508934148486262,0.3598472077500166,0.0001461503364495,0.0946417630781517,374944608,6.95112844710383
3.687602864433793,1.9292899674986344,-0.0943511599702765,0.0,0.5183254030479002,0.3598472077500166,0.0001506922754547,0.0975829613380205,374944608,6.653409002350617
3.686386052937417,3.783561396903064,0.3637206851416207,0.0,0.264301248241544,0.3598472077500166,0.0001507420163365,0.0976151717651167,374944608,7.565516500967842
3.653869331395716,3.5165897644104267,0.1345642662286815,0.0,0.284366408081056,0.3598472077500166,0.0001520835082524,0.098483874247512,374944608,7.949440979005857
3.6025203251903477,1.0940160843120268,0.0175253416017662,0.0,0.9140633436197156,0.3598472077500166,0.000154251250917,0.099887627346281,374944608,6.794497909297637
3.3694755688740305,2.5167490162363304,-0.16328403577398,0.0,0.3973379918095484,0.3598472077500166,0.0001649198088118,0.1067962062328488,374944608,8.401306544218636
3.3433080578394048,3.8743159484381176,-0.3540817283398851,0.0,0.2581100801557337,0.3598472077500166,0.0001662106084756,0.1076320822145734,374944608,7.063253867737871
3.244729955066468,1.2413368331905603,0.0307192235146356,0.0,0.8055831207632327,0.3598472077500166,0.0001712602510255,0.1109020512440904,374944608,5.681548417058264
3.193674215788231,1.1531898940533738,-0.1573854821050303,0.0,0.8671598712030651,0.3598472077500166,0.0001739981065907,0.112674989193036,374944608,5.7919632077906735
2.8995034232768453,2.7563862306501856,0.4868407960685892,0.0,0.3627938599026148,0.3598472077500166,0.0001916511848731,0.1241064952230126,374944608,8.913524905288744
2.887939422799619,1.0370407372727846,-0.4122510024360398,0.0,0.9642822736451082,0.3598472077500166,0.0001924186020758,0.1246034473261819,374944608,5.974400456141686
2.80976669935134,0.3581220085536928,0.4046520973321559,0.0,2.7923444416013075,0.3598472077500166,0.0001977720309459,0.1280701375787145,374944608,5.243453322478423
2.657294594365852,4.086024975018027,-0.3800834028824207,0.0,0.2447366342873584,0.3598472077500166,0.0002091199326537,0.1354186353718497,374944608,6.652962315856589
2.6317547978464058,1.8942846185892472,-0.4880033823258822,0.0,0.5279037744310787,0.3598472077500166,0.0002111493316435,0.1367328020241413,374944608,5.021723998947205
2.5960034844748883,1.454795610692201,0.2624951330107287,0.0,0.6873817824650938,0.3598472077500166,0.0002140572113782,0.1386158415818942,374944608,4.595287499032559
2.5151929275166154,3.389692321992241,-0.1629075115241845,0.0,0.2950120261688721,0.3598472077500166,0.0002209346490026,0.1430694257339985,374944608,6.031062950643944
2.4723918708148838,1.1304393649033062,-0.2096328625847488,0.0,0.884611798781031,0.3598472077500166,0.000224759381057,0.1455461862651301,374944608,4.9982031512467335
2.457912763375207,3.252267395663663,0.4279112137523191,0.0,0.3074777926726835,0.3598472077500166,0.0002260833968133,0.1464035718077619,374944608,6.319642640450102
2.3027929452885174,3.619911850618574,-0.3919752275980812,0.0,0.2762498207875197,0.3598472077500166,0.000241312736237,0.1562655507027929,374944608,5.864349688301013
2.2539651894564106,3.692238455260548,-0.3721902316254098,0.0,0.2708384120140565,0.3598472077500166,0.0002465403055975,0.1596507388105674,374944608,5.782871001617688
2.241350010313391,3.6661229428492415,-0.0508584141244064,0.0,0.2727677209926896,0.3598472077500166,0.0002479279291756,0.1605493145176829,374944608,5.717762803443486
2.210497274980769,1.024371418917016,-0.4289040914556022,0.0,0.9762084157494536,0.3598472077500166,0.0002513883517995,0.162790161210738,374944608,4.59355658903046
2.151299450424905,0.1363418748345496,-0.3425374829388226,0.0,7.334503806798139,0.3598472077500166,0.0002583058655572,0.1672696972422611,374944608,4.015578850259657
2.112509639949639,0.221663872159097,-0.359921199597535,0.0,4.511335068992479,0.3598472077500166,0.0002630488666684,0.1703410961753506,374944608,3.99696354552626
